name;postal_code;latitude;longitude;department;department_code;region;country
BADONVILLIERS GERAUVILLIERS;55130;48.5444733383;5.5777546612;Meuse;44;Grand Est;FR
BADONVILLIERS GERAUVILLIERS;55130;48.5444733383;5.5777546612;Meuse;44;Grand Est;FR
BANNONCOURT;55300;48.9532610217;5.48371239858;Meuse;44;Grand Est;FR
BANTHEVILLE;55110;49.3529299482;5.07368538821;Meuse;44;Grand Est;FR
BAR LE DUC;55000;48.7642280465;5.16346492169;Meuse;44;Grand Est;FR
BAUDIGNECOURT;55130;48.5651974464;5.45858309464;Meuse;44;Grand Est;FR
BAUDONVILLIERS;55170;48.6886339013;5.00566539287;Meuse;44;Grand Est;FR
BAUDREMONT;55260;48.8371703603;5.39335538286;Meuse;44;Grand Est;FR
BAULNY;55270;49.2660859501;5.024077499;Meuse;44;Grand Est;FR
BAZEILLES SUR OTHAIN;55600;49.5004142337;5.4263378414;Meuse;44;Grand Est;FR
BAZINCOURT SUR SAULX;55170;48.687294106;5.14014455856;Meuse;44;Grand Est;FR
BEAUCLAIR;55700;49.451925219;5.11758186646;Meuse;44;Grand Est;FR
BEAUFORT EN ARGONNE;55700;49.4796313426;5.10765410387;Meuse;44;Grand Est;FR
BEAULIEU EN ARGONNE;55250;49.0432133518;5.0398062849;Meuse;44;Grand Est;FR
BEAUMONT EN VERDUNOIS;55100;49.262130283;5.40982097485;Meuse;44;Grand Est;FR
BEAUSITE;55250;48.9672383709;5.21266788679;Meuse;44;Grand Est;FR
BEAUSITE;55250;48.9672383709;5.21266788679;Meuse;44;Grand Est;FR
BEAUSITE;55250;48.9672383709;5.21266788679;Meuse;44;Grand Est;FR
BEAUSITE;55250;48.9672383709;5.21266788679;Meuse;44;Grand Est;FR
BEHONNE;55000;48.7984377932;5.17542175052;Meuse;44;Grand Est;FR
BELLERAY;55100;49.1313430455;5.38090978507;Meuse;44;Grand Est;FR
BELLEVILLE SUR MEUSE;55430;49.179717344;5.39632263211;Meuse;44;Grand Est;FR
BELRAIN;55260;48.8638222263;5.30723615462;Meuse;44;Grand Est;FR
BELRUPT EN VERDUNOIS;55100;49.1477821746;5.45052020242;Meuse;44;Grand Est;FR
BENEY EN WOEVRE;55210;48.9616218528;5.80703063987;Meuse;44;Grand Est;FR
BETHELAINVILLE;55100;49.1684519662;5.23346533727;Meuse;44;Grand Est;FR
BETHINCOURT;55270;49.2503994373;5.22447207758;Meuse;44;Grand Est;FR
BEUREY SUR SAULX;55000;48.7566689617;5.02891767706;Meuse;44;Grand Est;FR
BEZONVAUX;55100;49.2314503054;5.47231735633;Meuse;44;Grand Est;FR
BIENCOURT SUR ORGE;55290;48.5699197095;5.34636472127;Meuse;44;Grand Est;FR
BILLY SOUS MANGIENNES;55230;49.3230881619;5.56172937909;Meuse;44;Grand Est;FR
BISLEE;55300;48.8731963735;5.51011218092;Meuse;44;Grand Est;FR
BLANZEE;55400;49.1603955281;5.53647182641;Meuse;44;Grand Est;FR
BOINVILLE EN WOEVRE;55400;49.1885895553;5.67783902142;Meuse;44;Grand Est;FR
BONCOURT SUR MEUSE;55200;48.8078856377;5.58513925167;Meuse;44;Grand Est;FR
BONNET;55130;48.5253805044;5.42592334072;Meuse;44;Grand Est;FR
BONZEE;55160;49.0904854762;5.56470845413;Meuse;44;Grand Est;FR
BONZEE;55160;49.0904854762;5.56470845413;Meuse;44;Grand Est;FR
BONZEE;55160;49.0904854762;5.56470845413;Meuse;44;Grand Est;FR
LE BOUCHON SUR SAULX;55500;48.6090454105;5.22782104309;Meuse;44;Grand Est;FR
BOUCONVILLE SUR MADT;55300;48.8443958398;5.70456773671;Meuse;44;Grand Est;FR
BOULIGNY;55240;49.2916071166;5.74543375394;Meuse;44;Grand Est;FR
BOUQUEMONT;55300;48.9814089324;5.43303376805;Meuse;44;Grand Est;FR
BOUREUILLES;55270;49.1963115003;5.02208212432;Meuse;44;Grand Est;FR
BOVEE SUR BARBOURE;55190;48.6372168576;5.51006564419;Meuse;44;Grand Est;FR
BOVIOLLES;55500;48.6452890077;5.41584931677;Meuse;44;Grand Est;FR
BRABANT EN ARGONNE;55120;49.1207632255;5.14345539293;Meuse;44;Grand Est;FR
BRABANT LE ROI;55800;48.8537761275;4.98106135604;Meuse;44;Grand Est;FR
BRABANT SUR MEUSE;55100;49.2783588274;5.32831788043;Meuse;44;Grand Est;FR
BRANDEVILLE;55150;49.3922832005;5.30458987886;Meuse;44;Grand Est;FR
BRAQUIS;55400;49.1556838925;5.62867021892;Meuse;44;Grand Est;FR
BRAS SUR MEUSE;55100;49.2078486836;5.38950541121;Meuse;44;Grand Est;FR
BRAUVILLIERS;55170;48.5765120738;5.15370623292;Meuse;44;Grand Est;FR
BREHEVILLE;55150;49.3843029047;5.33372175915;Meuse;44;Grand Est;FR
BREUX;55600;49.5917827257;5.39399299667;Meuse;44;Grand Est;FR
BRIEULLES SUR MEUSE;55110;49.3273847506;5.16531418341;Meuse;44;Grand Est;FR
BRILLON EN BARROIS;55000;48.7153593718;5.1083480967;Meuse;44;Grand Est;FR
BRIXEY AUX CHANOINES;55140;48.4730081857;5.71605178841;Meuse;44;Grand Est;FR
BRIZEAUX;55250;49.0062286296;5.05620625699;Meuse;44;Grand Est;FR
BROCOURT EN ARGONNE;55120;49.1128653147;5.17130390685;Meuse;44;Grand Est;FR
BROUENNES;55700;49.5214266627;5.25429244028;Meuse;44;Grand Est;FR
BROUSSEY EN BLOIS;55190;48.6345506518;5.55128932739;Meuse;44;Grand Est;FR
BROUSSEY RAULECOURT;55200;48.81452443;5.71880607657;Meuse;44;Grand Est;FR
BROUSSEY RAULECOURT;55200;48.81452443;5.71880607657;Meuse;44;Grand Est;FR
BURE;55290;48.5093297187;5.34677594949;Meuse;44;Grand Est;FR
BUREY EN VAUX;55140;48.5587875875;5.65225335625;Meuse;44;Grand Est;FR
BUREY LA COTE;55140;48.5001500482;5.68520575039;Meuse;44;Grand Est;FR
BUXIERES SOUS LES COTES;55300;48.9063587971;5.6783526742;Meuse;44;Grand Est;FR
BUXIERES SOUS LES COTES;55300;48.9063587971;5.6783526742;Meuse;44;Grand Est;FR
BUXIERES SOUS LES COTES;55300;48.9063587971;5.6783526742;Meuse;44;Grand Est;FR
BUZY DARMONT;55400;49.1747296825;5.70639284211;Meuse;44;Grand Est;FR
BUZY DARMONT;55400;49.1747296825;5.70639284211;Meuse;44;Grand Est;FR
CESSE;55700;49.5091057988;5.14445527647;Meuse;44;Grand Est;FR
CHAILLON;55210;48.949711014;5.64307884217;Meuse;44;Grand Est;FR
CHALAINES;55140;48.5935730965;5.69702247068;Meuse;44;Grand Est;FR
CHAMPNEUVILLE;55100;49.2365297669;5.32952814286;Meuse;44;Grand Est;FR
CHAMPOUGNY;55140;48.5461096496;5.70282238531;Meuse;44;Grand Est;FR
CHARDOGNE;55000;48.827232312;5.13068088608;Meuse;44;Grand Est;FR
CHARNY SUR MEUSE;55100;49.203830142;5.3418897321;Meuse;44;Grand Est;FR
CHARPENTRY;55270;49.2572362947;5.04141957375;Meuse;44;Grand Est;FR
CHASSEY BEAUPRE;55130;48.4464179633;5.43815444912;Meuse;44;Grand Est;FR
CHATILLON SOUS LES COTES;55400;49.1391205448;5.51313292709;Meuse;44;Grand Est;FR
CHATTANCOURT;55100;49.2160851171;5.26496953074;Meuse;44;Grand Est;FR
CHAUMONT DEVANT DAMVILLERS;55150;49.309821487;5.43117741433;Meuse;44;Grand Est;FR
CHAUMONT SUR AIRE;55260;48.9255521315;5.26979694314;Meuse;44;Grand Est;FR
CHAUVENCY LE CHATEAU;55600;49.5231474391;5.30784952619;Meuse;44;Grand Est;FR
CHAUVENCY ST HUBERT;55600;49.5399729551;5.29668874531;Meuse;44;Grand Est;FR
CHAUVONCOURT;55300;48.8925104825;5.49858002466;Meuse;44;Grand Est;FR
CHEPPY;55270;49.2242640905;5.07282385534;Meuse;44;Grand Est;FR
CHONVILLE MALAUMONT;55200;48.7606282553;5.49015408334;Meuse;44;Grand Est;FR
CHONVILLE MALAUMONT;55200;48.7606282553;5.49015408334;Meuse;44;Grand Est;FR
CIERGES SOUS MONTFAUCON;55270;49.2994621445;5.0933177343;Meuse;44;Grand Est;FR
LE CLAON;55120;49.1453145718;4.99015300497;Meuse;44;Grand Est;FR
CLERMONT EN ARGONNE;55120;49.1085070366;5.08060353165;Meuse;44;Grand Est;FR
CLERMONT EN ARGONNE;55120;49.1085070366;5.08060353165;Meuse;44;Grand Est;FR
CLERMONT EN ARGONNE;55120;49.1085070366;5.08060353165;Meuse;44;Grand Est;FR
CLERMONT EN ARGONNE;55120;49.1085070366;5.08060353165;Meuse;44;Grand Est;FR
CLERY LE GRAND;55110;49.3592013064;5.14431610293;Meuse;44;Grand Est;FR
CLERY LE PETIT;55110;49.3658027512;5.17529974514;Meuse;44;Grand Est;FR
COMBLES EN BARROIS;55000;48.7439561955;5.11375467167;Meuse;44;Grand Est;FR
COMBRES SOUS LES COTES;55160;49.060064851;5.62218735388;Meuse;44;Grand Est;FR
COMMERCY;55200;48.7462445722;5.55631428699;Meuse;44;Grand Est;FR
LES HAUTS DE CHEE;55000;48.8683371725;5.16520708778;Meuse;44;Grand Est;FR
LES HAUTS DE CHEE;55000;48.8683371725;5.16520708778;Meuse;44;Grand Est;FR
LES HAUTS DE CHEE;55000;48.8683371725;5.16520708778;Meuse;44;Grand Est;FR
LES HAUTS DE CHEE;55000;48.8683371725;5.16520708778;Meuse;44;Grand Est;FR
LES HAUTS DE CHEE;55000;48.8683371725;5.16520708778;Meuse;44;Grand Est;FR
CONSENVOYE;55110;49.2955880804;5.31125963797;Meuse;44;Grand Est;FR
CONTRISSON;55800;48.8030599838;4.95587124601;Meuse;44;Grand Est;FR
COURCELLES EN BARROIS;55260;48.8264091372;5.42728737864;Meuse;44;Grand Est;FR
COURCELLES SUR AIRE;55260;48.9403925531;5.2333703508;Meuse;44;Grand Est;FR
COUROUVRE;55260;48.9406652212;5.35286669289;Meuse;44;Grand Est;FR
COUSANCES LES FORGES;55170;48.6171588991;5.0853615873;Meuse;44;Grand Est;FR
COUVERTPUIS;55290;48.5811715624;5.30645025735;Meuse;44;Grand Est;FR
COUVONGES;55800;48.7765173821;5.03607292231;Meuse;44;Grand Est;FR
CUISY;55270;49.2673180788;5.18849470784;Meuse;44;Grand Est;FR
CULEY;55000;;;Meuse;44;Grand Est;FR
CUMIERES LE MORT HOMME;55100;49.234262174;5.2679113417;Meuse;44;Grand Est;FR
CUNEL;55110;49.3320988491;5.11722235919;Meuse;44;Grand Est;FR
DAGONVILLE;55500;48.7898702371;5.38475597116;Meuse;44;Grand Est;FR
DAINVILLE BERTHELEVILLE;55130;48.4507669673;5.50858709349;Meuse;44;Grand Est;FR
DAMLOUP;55400;49.1993965237;5.49261552169;Meuse;44;Grand Est;FR
DAMMARIE SUR SAULX;55500;48.5968409986;5.2379279396;Meuse;44;Grand Est;FR
DAMVILLERS;55150;49.34338311;5.41492141505;Meuse;44;Grand Est;FR
DANNEVOUX;55110;49.3046381081;5.22673976949;Meuse;44;Grand Est;FR
DELOUZE ROSIERES;55130;48.5657451674;5.53076706785;Meuse;44;Grand Est;FR
DELOUZE ROSIERES;55130;48.5657451674;5.53076706785;Meuse;44;Grand Est;FR
DELUT;55150;49.4112381123;5.42861600912;Meuse;44;Grand Est;FR
DEMANGE AUX EAUX;55130;48.5915243717;5.47266149936;Meuse;44;Grand Est;FR
DIEPPE SOUS DOUAUMONT;55400;49.2195718638;5.51909425729;Meuse;44;Grand Est;FR
DIEUE SUR MEUSE;55320;49.0797403582;5.42963036302;Meuse;44;Grand Est;FR
DOMBASLE EN ARGONNE;55120;49.1446409597;5.19544889955;Meuse;44;Grand Est;FR
DOMBRAS;55150;49.3816772358;5.44815989683;Meuse;44;Grand Est;FR
DOMMARTIN LA MONTAGNE;55160;49.0242520854;5.6017607408;Meuse;44;Grand Est;FR
DOMMARY BARONCOURT;55240;49.2842744329;5.7145908679;Meuse;44;Grand Est;FR
DOMPCEVRIN;55300;48.9279404037;5.46777370123;Meuse;44;Grand Est;FR
DOMPIERRE AUX BOIS;55300;48.9997079464;5.59058564532;Meuse;44;Grand Est;FR
DOMREMY LA CANNE;55240;49.2976443641;5.69310622182;Meuse;44;Grand Est;FR
DONCOURT AUX TEMPLIERS;55160;49.0599218489;5.7217872725;Meuse;44;Grand Est;FR
DOUAUMONT;55100;49.223145551;5.43177151543;Meuse;44;Grand Est;FR
DOULCON;55110;49.3862415142;5.15481342523;Meuse;44;Grand Est;FR
DUGNY SUR MEUSE;55100;49.1014036398;5.37402646428;Meuse;44;Grand Est;FR
DUN SUR MEUSE;55110;49.3830660669;5.19574111404;Meuse;44;Grand Est;FR
DUZEY;55230;49.3582966072;5.6169163896;Meuse;44;Grand Est;FR
ECOUVIEZ;55600;49.5332207163;5.45169555956;Meuse;44;Grand Est;FR
ECUREY EN VERDUNOIS;55150;49.3568005016;5.34054044125;Meuse;44;Grand Est;FR
EIX;55400;49.1790990812;5.47995693569;Meuse;44;Grand Est;FR
LES EPARGES;55160;49.0644524312;5.58324844754;Meuse;44;Grand Est;FR
EPIEZ SUR MEUSE;55140;48.5424602605;5.62671048102;Meuse;44;Grand Est;FR
EPINONVILLE;55270;49.2732637894;5.08284466165;Meuse;44;Grand Est;FR
ERIZE LA BRULEE;55260;48.846916203;5.27496200343;Meuse;44;Grand Est;FR
ERIZE LA PETITE;55260;48.9140537118;5.23715361728;Meuse;44;Grand Est;FR
ERIZE ST DIZIER;55000;48.8106985165;5.28403725027;Meuse;44;Grand Est;FR
ERNEVILLE AUX BOIS;55500;48.7418948425;5.41343354401;Meuse;44;Grand Est;FR
ERNEVILLE AUX BOIS;55500;48.7418948425;5.41343354401;Meuse;44;Grand Est;FR
ERNEVILLE AUX BOIS;55500;48.7418948425;5.41343354401;Meuse;44;Grand Est;FR
ESNES EN ARGONNE;55100;49.2094249857;5.20477484518;Meuse;44;Grand Est;FR
ETAIN;55400;49.2168123871;5.6370016095;Meuse;44;Grand Est;FR
ETON;55240;49.2639037682;5.68791098189;Meuse;44;Grand Est;FR
ETRAYE;55150;49.3271973903;5.35601277253;Meuse;44;Grand Est;FR
EUVILLE;55200;48.7444024501;5.64512103609;Meuse;44;Grand Est;FR
EUVILLE;55200;48.7444024501;5.64512103609;Meuse;44;Grand Est;FR
EUVILLE;55200;48.7444024501;5.64512103609;Meuse;44;Grand Est;FR
EUVILLE;55200;48.7444024501;5.64512103609;Meuse;44;Grand Est;FR
EVRES;55250;48.9823527638;5.1255521249;Meuse;44;Grand Est;FR
FAINS VEEL;55000;48.779817337;5.11255044282;Meuse;44;Grand Est;FR
FAINS VEEL;55000;48.779817337;5.11255044282;Meuse;44;Grand Est;FR
FLASSIGNY;55600;49.4762151252;5.43742607078;Meuse;44;Grand Est;FR
FLEURY DEVANT DOUAUMONT;55100;49.1943927792;5.433296975;Meuse;44;Grand Est;FR
FOAMEIX ORNEL;55400;49.238852622;5.6078648482;Meuse;44;Grand Est;FR
FOAMEIX ORNEL;55400;49.238852622;5.6078648482;Meuse;44;Grand Est;FR
FONTAINES ST CLAIR;55110;49.3664401834;5.24637974366;Meuse;44;Grand Est;FR
FORGES SUR MEUSE;55110;49.2601553209;5.27647162444;Meuse;44;Grand Est;FR
FOUCAUCOURT SUR THABAS;55250;49.0042517123;5.09735038261;Meuse;44;Grand Est;FR
FOUCHERES AUX BOIS;55500;48.631196437;5.25056095689;Meuse;44;Grand Est;FR
FREMEREVILLE SOUS LES COTES;55200;48.8038365424;5.65594480257;Meuse;44;Grand Est;FR
FRESNES AU MONT;55260;48.8991708733;5.43476068255;Meuse;44;Grand Est;FR
FRESNES EN WOEVRE;55160;49.1009729702;5.63355600212;Meuse;44;Grand Est;FR
FROIDOS;55120;49.0603189577;5.11809128238;Meuse;44;Grand Est;FR
FROMEREVILLE LES VALLONS;55100;49.1642010056;5.29335139433;Meuse;44;Grand Est;FR
FROMEZEY;55400;49.21113111;5.58213989318;Meuse;44;Grand Est;FR
FUTEAU;55120;49.0766831895;5.0069025981;Meuse;44;Grand Est;FR
GENICOURT SUR MEUSE;55320;49.0415387246;5.44302652928;Meuse;44;Grand Est;FR
GERCOURT ET DRILLANCOURT;55110;49.282283356;5.23384529214;Meuse;44;Grand Est;FR
GERY;55000;48.7877900495;5.30037608106;Meuse;44;Grand Est;FR
GESNES EN ARGONNE;55110;49.3059315656;5.05548499562;Meuse;44;Grand Est;FR
GIMECOURT;55260;48.8493284173;5.37522923437;Meuse;44;Grand Est;FR
GINCREY;55400;49.2601835738;5.56566816818;Meuse;44;Grand Est;FR
GIRAUVOISIN;55200;48.80548383;5.63225535857;Meuse;44;Grand Est;FR
GIVRAUVAL;55500;48.6577603039;5.31810746284;Meuse;44;Grand Est;FR
GONDRECOURT LE CHATEAU;55130;48.4927414057;5.50567222525;Meuse;44;Grand Est;FR
GONDRECOURT LE CHATEAU;55130;48.4927414057;5.50567222525;Meuse;44;Grand Est;FR
GONDRECOURT LE CHATEAU;55130;48.4927414057;5.50567222525;Meuse;44;Grand Est;FR
GOURAINCOURT;55230;49.298652581;5.66811972316;Meuse;44;Grand Est;FR
GOUSSAINCOURT;55140;48.4821493618;5.67287004446;Meuse;44;Grand Est;FR
GREMILLY;55150;49.2813295252;5.50984611095;Meuse;44;Grand Est;FR
GRIMAUCOURT EN WOEVRE;55400;49.1630352825;5.56520722889;Meuse;44;Grand Est;FR
GRIMAUCOURT PRES SAMPIGNY;55500;48.7837595557;5.46509066709;Meuse;44;Grand Est;FR
GUERPONT;55000;48.7221791424;5.25619009217;Meuse;44;Grand Est;FR
GUSSAINVILLE;55400;49.1670483663;5.6624328239;Meuse;44;Grand Est;FR
HAIRONVILLE;55000;48.6878011778;5.09026737297;Meuse;44;Grand Est;FR
HALLES SOUS LES COTES;55700;49.4465576437;5.12784461624;Meuse;44;Grand Est;FR
HAN LES JUVIGNY;55600;49.4821865073;5.33320912906;Meuse;44;Grand Est;FR
HANNONVILLE SOUS LES COTES;55210;49.0325694517;5.65281948352;Meuse;44;Grand Est;FR
HAN SUR MEUSE;55300;48.856313295;5.54572440463;Meuse;44;Grand Est;FR
HAN SUR MEUSE;55300;48.856313295;5.54572440463;Meuse;44;Grand Est;FR
HAN SUR MEUSE;55300;48.856313295;5.54572440463;Meuse;44;Grand Est;FR
HARVILLE;55160;49.0956539028;5.72863323305;Meuse;44;Grand Est;FR
HAUDAINVILLE;55100;49.1247629986;5.42686617859;Meuse;44;Grand Est;FR
HAUDIOMONT;55160;49.1156390921;5.54370706013;Meuse;44;Grand Est;FR
HAUMONT PRES SAMOGNEUX;55100;49.2758081538;5.36911759313;Meuse;44;Grand Est;FR
HEIPPES;55220;48.9997698114;5.27567605241;Meuse;44;Grand Est;FR
HENNEMONT;55160;49.1388580246;5.66540287149;Meuse;44;Grand Est;FR
HERBEUVILLE;55210;49.0473026346;5.63920324426;Meuse;44;Grand Est;FR
HERMEVILLE EN WOEVRE;55400;49.1775489001;5.6019344626;Meuse;44;Grand Est;FR
HEUDICOURT SOUS LES COTES;55210;48.938354511;5.69786732895;Meuse;44;Grand Est;FR
HEVILLIERS;55290;48.601764443;5.32678677655;Meuse;44;Grand Est;FR
HORVILLE EN ORNOIS;55130;48.4878089513;5.46806713006;Meuse;44;Grand Est;FR
HOUDELAINCOURT;55130;48.5516999115;5.45666519241;Meuse;44;Grand Est;FR
INOR;55700;49.5549325347;5.16437044612;Meuse;44;Grand Est;FR
IPPECOURT;55220;49.0379722386;5.2114576271;Meuse;44;Grand Est;FR
IRE LE SEC;55600;49.4734793135;5.39668662619;Meuse;44;Grand Est;FR
LES ISLETTES;55120;49.1115870926;5.00586320659;Meuse;44;Grand Est;FR
LES TROIS DOMAINES;55220;48.9707289763;5.28179879783;Meuse;44;Grand Est;FR
LES TROIS DOMAINES;55220;48.9707289763;5.28179879783;Meuse;44;Grand Est;FR
LES TROIS DOMAINES;55220;48.9707289763;5.28179879783;Meuse;44;Grand Est;FR
LES TROIS DOMAINES;55220;48.9707289763;5.28179879783;Meuse;44;Grand Est;FR
JAMETZ;55600;49.4256516039;5.39096385374;Meuse;44;Grand Est;FR
JONVILLE EN WOEVRE;55160;49.0653727638;5.77605703237;Meuse;44;Grand Est;FR
JOUY EN ARGONNE;55120;49.1347817438;5.22451457835;Meuse;44;Grand Est;FR
GEVILLE;55200;48.7799328844;5.70340084835;Meuse;44;Grand Est;FR
GEVILLE;55200;48.7799328844;5.70340084835;Meuse;44;Grand Est;FR
GEVILLE;55200;48.7799328844;5.70340084835;Meuse;44;Grand Est;FR
JULVECOURT;55120;49.0596334338;5.19038629276;Meuse;44;Grand Est;FR
JUVIGNY EN PERTHOIS;55170;48.5973061129;5.16335627452;Meuse;44;Grand Est;FR
JUVIGNY SUR LOISON;55600;49.4608506316;5.33129815426;Meuse;44;Grand Est;FR
KOEUR LA GRANDE;55300;48.8668514079;5.4686065027;Meuse;44;Grand Est;FR
KOEUR LA PETITE;55300;48.8517090729;5.45424623667;Meuse;44;Grand Est;FR
LABEUVILLE;55160;49.0924273219;5.775136694;Meuse;44;Grand Est;FR
LACHALADE;55120;49.1756905147;4.99292199348;Meuse;44;Grand Est;FR
LACHAUSSEE;55210;49.0332521585;5.79999880279;Meuse;44;Grand Est;FR
LACHAUSSEE;55210;49.0332521585;5.79999880279;Meuse;44;Grand Est;FR
LACHAUSSEE;55210;49.0332521585;5.79999880279;Meuse;44;Grand Est;FR
LACROIX SUR MEUSE;55300;48.983746854;5.52830793027;Meuse;44;Grand Est;FR
LAHAYMEIX;55260;48.9348988887;5.41756249131;Meuse;44;Grand Est;FR
LAHAYVILLE;55300;48.8922156555;5.76968506389;Meuse;44;Grand Est;FR
LAHEYCOURT;55800;48.9009724444;5.03016026608;Meuse;44;Grand Est;FR
LAIMONT;55800;48.8425240872;5.04206568758;Meuse;44;Grand Est;FR
LAMORVILLE;55300;48.964535147;5.59226400853;Meuse;44;Grand Est;FR
LAMORVILLE;55300;48.964535147;5.59226400853;Meuse;44;Grand Est;FR
LAMORVILLE;55300;48.964535147;5.59226400853;Meuse;44;Grand Est;FR
LAMORVILLE;55300;48.964535147;5.59226400853;Meuse;44;Grand Est;FR
LAMOUILLY;55700;49.5481877863;5.24415102151;Meuse;44;Grand Est;FR
LANDRECOURT LEMPIRE;55100;49.0991326551;5.32989005207;Meuse;44;Grand Est;FR
LANDRECOURT LEMPIRE;55100;49.0991326551;5.32989005207;Meuse;44;Grand Est;FR
LANEUVILLE AU RUPT;55190;48.7074064434;5.57588667991;Meuse;44;Grand Est;FR
LANEUVILLE SUR MEUSE;55700;49.4960126597;5.12109125774;Meuse;44;Grand Est;FR
LANHERES;55400;49.2082886446;5.71133805157;Meuse;44;Grand Est;FR
LATOUR EN WOEVRE;55160;49.0909063934;5.80554436766;Meuse;44;Grand Est;FR
LAVALLEE;55260;48.8067455989;5.3330507642;Meuse;44;Grand Est;FR
LAVINCOURT;55170;48.6573246186;5.14765738477;Meuse;44;Grand Est;FR
LAVOYE;55120;49.0478330422;5.13923689971;Meuse;44;Grand Est;FR
LEMMES;55220;49.0685421139;5.29370015131;Meuse;44;Grand Est;FR
LEROUVILLE;55200;48.7788808268;5.53636457415;Meuse;44;Grand Est;FR
LEVONCOURT;55260;48.826608488;5.34664441975;Meuse;44;Grand Est;FR
LIGNIERES SUR AIRE;55260;48.8104118654;5.39217105616;Meuse;44;Grand Est;FR
LIGNY EN BARROIS;55500;48.6621088949;5.2962935372;Meuse;44;Grand Est;FR
LINY DEVANT DUN;55110;49.3535491651;5.20662377454;Meuse;44;Grand Est;FR
LION DEVANT DUN;55110;49.4174380341;5.25307410301;Meuse;44;Grand Est;FR
LISLE EN BARROIS;55250;48.9202691464;5.08297428907;Meuse;44;Grand Est;FR
LISLE EN RIGAULT;55000;48.7110294084;5.0337606691;Meuse;44;Grand Est;FR
LISSEY;55150;49.3766676279;5.36653086946;Meuse;44;Grand Est;FR
LOISEY;55000;48.7673476973;5.28322526105;Meuse;44;Grand Est;FR
LOISON;55230;49.3040815275;5.59193126702;Meuse;44;Grand Est;FR
LONGEAUX;55500;48.639459973;5.32835659769;Meuse;44;Grand Est;FR
LONGCHAMPS SUR AIRE;55260;48.9126907802;5.30611003141;Meuse;44;Grand Est;FR
LONGEVILLE EN BARROIS;55000;48.7386917643;5.20324681568;Meuse;44;Grand Est;FR
LOUPMONT;55300;48.8661005424;5.67917505776;Meuse;44;Grand Est;FR
LOUPPY LE CHATEAU;55800;48.8659998801;5.07830494124;Meuse;44;Grand Est;FR
LOUPPY SUR LOISON;55600;49.4378207831;5.33742764775;Meuse;44;Grand Est;FR
LOUVEMONT COTE DU POIVRE;55100;49.2407092317;5.40169210567;Meuse;44;Grand Est;FR
LUZY ST MARTIN;55700;49.5273912467;5.1453294871;Meuse;44;Grand Est;FR
MAIZERAY;55160;49.1053498485;5.70142913056;Meuse;44;Grand Est;FR
MAIZEY;55300;48.9230075702;5.53791038683;Meuse;44;Grand Est;FR
MALANCOURT;55270;49.2355612046;5.17616049731;Meuse;44;Grand Est;FR
MANDRES EN BARROIS;55290;48.4962208596;5.39267614836;Meuse;44;Grand Est;FR
MANGIENNES;55150;49.3459600586;5.52912697423;Meuse;44;Grand Est;FR
MANHEULLES;55160;49.1211788426;5.59472588936;Meuse;44;Grand Est;FR
MARCHEVILLE EN WOEVRE;55160;49.0877081896;5.68164816489;Meuse;44;Grand Est;FR
MARRE;55100;49.2016524858;5.29839041902;Meuse;44;Grand Est;FR
MARSON SUR BARBOURE;55190;48.6356525614;5.44358153935;Meuse;44;Grand Est;FR
MARTINCOURT SUR MEUSE;55700;49.5346464428;5.17792141785;Meuse;44;Grand Est;FR
MARVILLE;55600;49.4465296289;5.44770167137;Meuse;44;Grand Est;FR
MAUCOURT SUR ORNE;55400;49.2531133882;5.51686707572;Meuse;44;Grand Est;FR
MAULAN;55500;48.666686474;5.25265458532;Meuse;44;Grand Est;FR
MAUVAGES;55190;48.5953356755;5.54882215388;Meuse;44;Grand Est;FR
MAXEY SUR VAISE;55140;48.5296387207;5.6572928474;Meuse;44;Grand Est;FR
MECRIN;55300;48.8274213069;5.54766172848;Meuse;44;Grand Est;FR
MELIGNY LE GRAND;55190;48.6783327417;5.49388673044;Meuse;44;Grand Est;FR
MELIGNY LE PETIT;55190;48.6557409409;5.47216568886;Meuse;44;Grand Est;FR
MENAUCOURT;55500;48.6555904423;5.36214352258;Meuse;44;Grand Est;FR
MENIL AUX BOIS;55260;48.8029208567;5.43679104224;Meuse;44;Grand Est;FR
MENIL LA HORGNE;55190;48.7009354685;5.53155497656;Meuse;44;Grand Est;FR
MENIL SUR SAULX;55500;48.6206443104;5.20630539586;Meuse;44;Grand Est;FR
MERLES SUR LOISON;55150;49.3645416905;5.47491286205;Meuse;44;Grand Est;FR
MILLY SUR BRADON;55110;49.3955801908;5.21589849467;Meuse;44;Grand Est;FR
MOGEVILLE;55400;49.2438999043;5.53947409518;Meuse;44;Grand Est;FR
MOGNEVILLE;55800;48.7751610805;4.99231252941;Meuse;44;Grand Est;FR
MOIREY FLABAS CREPION;55150;49.298309748;5.39163772407;Meuse;44;Grand Est;FR
MOIREY FLABAS CREPION;55150;49.298309748;5.39163772407;Meuse;44;Grand Est;FR
MOIREY FLABAS CREPION;55150;49.298309748;5.39163772407;Meuse;44;Grand Est;FR
MONTBLAINVILLE;55270;49.2434560123;4.9948188695;Meuse;44;Grand Est;FR
MONTBRAS;55140;48.5153868171;5.70082281043;Meuse;44;Grand Est;FR
MONT DEVANT SASSEY;55110;49.411249525;5.15862269798;Meuse;44;Grand Est;FR
MONTFAUCON D ARGONNE;55270;49.2564181066;5.13457463823;Meuse;44;Grand Est;FR
